stimulus,spectral_centroid_hz,elevation,draw_index
stim399_walking_on_hard_surface.wav,4550.592198325902,8.0,1
stim399_walking_on_hard_surface.wav,4550.592198325902,20.0,2
stim399_walking_on_hard_surface.wav,4550.592198325902,11.0,3
stim399_walking_on_hard_surface.wav,4550.592198325902,12.0,4
stim399_walking_on_hard_surface.wav,4550.592198325902,24.0,5
stim399_walking_on_hard_surface.wav,4550.592198325902,19.0,6
stim399_walking_on_hard_surface.wav,4550.592198325902,33.0,7
stim399_walking_on_hard_surface.wav,4550.592198325902,17.0,8
stim399_walking_on_hard_surface.wav,4550.592198325902,26.0,9
stim399_walking_on_hard_surface.wav,4550.592198325902,20.0,10
stim401_walking_with_heels.wav,6076.284196672937,33.0,1
stim401_walking_with_heels.wav,6076.284196672937,31.0,2
stim401_walking_with_heels.wav,6076.284196672937,29.0,3
stim401_walking_with_heels.wav,6076.284196672937,43.0,4
stim401_walking_with_heels.wav,6076.284196672937,26.0,5
stim401_walking_with_heels.wav,6076.284196672937,21.0,6
stim401_walking_with_heels.wav,6076.284196672937,33.0,7
stim401_walking_with_heels.wav,6076.284196672937,38.0,8
stim401_walking_with_heels.wav,6076.284196672937,14.0,9
stim401_walking_with_heels.wav,6076.284196672937,28.0,10
stim405_whispering.wav,4420.175484894028,31.0,1
stim405_whispering.wav,4420.175484894028,26.0,2
stim405_whispering.wav,4420.175484894028,41.0,3
stim405_whispering.wav,4420.175484894028,21.0,4
stim405_whispering.wav,4420.175484894028,24.0,5
stim405_whispering.wav,4420.175484894028,16.0,6
stim405_whispering.wav,4420.175484894028,34.0,7
stim405_whispering.wav,4420.175484894028,17.0,8
stim405_whispering.wav,4420.175484894028,26.0,9
stim405_whispering.wav,4420.175484894028,18.0,10
stim406_whistling.wav,4661.493833357083,23.0,1
stim406_whistling.wav,4661.493833357083,27.0,2
stim406_whistling.wav,4661.493833357083,22.0,3
stim406_whistling.wav,4661.493833357083,33.0,4
stim406_whistling.wav,4661.493833357083,20.0,5
stim406_whistling.wav,4661.493833357083,25.0,6
stim406_whistling.wav,4661.493833357083,18.0,7
stim406_whistling.wav,4661.493833357083,20.0,8
stim406_whistling.wav,4661.493833357083,20.0,9
stim406_whistling.wav,4661.493833357083,12.0,10
stim411_car_power_windows.wav,2318.526139298842,2.0,1
stim411_car_power_windows.wav,2318.526139298842,14.0,2
stim411_car_power_windows.wav,2318.526139298842,13.0,3
stim411_car_power_windows.wav,2318.526139298842,14.0,4
stim411_car_power_windows.wav,2318.526139298842,0.0,5
stim411_car_power_windows.wav,2318.526139298842,7.0,6
stim411_car_power_windows.wav,2318.526139298842,5.0,7
stim411_car_power_windows.wav,2318.526139298842,16.0,8
stim411_car_power_windows.wav,2318.526139298842,19.0,9
stim411_car_power_windows.wav,2318.526139298842,6.0,10
stim414_woman_speaking.wav,3005.0473720432865,17.0,1
stim414_woman_speaking.wav,3005.0473720432865,5.0,2
stim414_woman_speaking.wav,3005.0473720432865,9.0,3
stim414_woman_speaking.wav,3005.0473720432865,5.0,4
stim414_woman_speaking.wav,3005.0473720432865,9.0,5
stim414_woman_speaking.wav,3005.0473720432865,17.0,6
stim414_woman_speaking.wav,3005.0473720432865,24.0,7
stim414_woman_speaking.wav,3005.0473720432865,7.0,8
stim414_woman_speaking.wav,3005.0473720432865,14.0,9
stim414_woman_speaking.wav,3005.0473720432865,18.0,10
stim418_writing_on_paper.wav,8089.339540611307,54.0,1
stim418_writing_on_paper.wav,8089.339540611307,42.0,2
stim418_writing_on_paper.wav,8089.339540611307,34.0,3
stim418_writing_on_paper.wav,8089.339540611307,43.0,4
stim418_writing_on_paper.wav,8089.339540611307,36.0,5
stim418_writing_on_paper.wav,8089.339540611307,56.0,6
stim418_writing_on_paper.wav,8089.339540611307,38.0,7
stim418_writing_on_paper.wav,8089.339540611307,44.0,8
stim418_writing_on_paper.wav,8089.339540611307,23.0,9
stim418_writing_on_paper.wav,8089.339540611307,38.0,10
stim41_breathing.wav,3950.981095248856,28.0,1
stim41_breathing.wav,3950.981095248856,20.0,2
stim41_breathing.wav,3950.981095248856,17.0,3
stim41_breathing.wav,3950.981095248856,31.0,4
stim41_breathing.wav,3950.981095248856,27.0,5
stim41_breathing.wav,3950.981095248856,14.0,6
stim41_breathing.wav,3950.981095248856,19.0,7
stim41_breathing.wav,3950.981095248856,18.0,8
stim41_breathing.wav,3950.981095248856,21.0,9
stim41_breathing.wav,3950.981095248856,14.0,10
stim420_zipper.wav,2682.1577058846874,7.0,1
stim420_zipper.wav,2682.1577058846874,23.0,2
stim420_zipper.wav,2682.1577058846874,24.0,3
stim420_zipper.wav,2682.1577058846874,20.0,4
stim420_zipper.wav,2682.1577058846874,29.0,5
stim420_zipper.wav,2682.1577058846874,17.0,6
stim420_zipper.wav,2682.1577058846874,18.0,7
stim420_zipper.wav,2682.1577058846874,18.0,8
stim420_zipper.wav,2682.1577058846874,11.0,9
stim420_zipper.wav,2682.1577058846874,11.0,10
stim422_baby_babbling.wav,2648.792436869689,6.0,1
stim422_baby_babbling.wav,2648.792436869689,15.0,2
stim422_baby_babbling.wav,2648.792436869689,8.0,3
stim422_baby_babbling.wav,2648.792436869689,7.0,4
stim422_baby_babbling.wav,2648.792436869689,13.0,5
stim422_baby_babbling.wav,2648.792436869689,10.0,6
stim422_baby_babbling.wav,2648.792436869689,6.0,7
stim422_baby_babbling.wav,2648.792436869689,19.0,8
stim422_baby_babbling.wav,2648.792436869689,21.0,9
stim422_baby_babbling.wav,2648.792436869689,5.0,10
stim434_classic_rock.wav,2767.5503755922346,0.0,1
stim434_classic_rock.wav,2767.5503755922346,9.0,2
stim434_classic_rock.wav,2767.5503755922346,19.0,3
stim434_classic_rock.wav,2767.5503755922346,20.0,4
stim434_classic_rock.wav,2767.5503755922346,4.0,5
stim434_classic_rock.wav,2767.5503755922346,18.0,6
stim434_classic_rock.wav,2767.5503755922346,4.0,7
stim434_classic_rock.wav,2767.5503755922346,10.0,8
stim434_classic_rock.wav,2767.5503755922346,37.0,9
stim434_classic_rock.wav,2767.5503755922346,6.0,10
stim437_contemporary_pop_song.wav,3927.109240666565,9.0,1
stim437_contemporary_pop_song.wav,3927.109240666565,16.0,2
stim437_contemporary_pop_song.wav,3927.109240666565,20.0,3
stim437_contemporary_pop_song.wav,3927.109240666565,31.0,4
stim437_contemporary_pop_song.wav,3927.109240666565,36.0,5
stim437_contemporary_pop_song.wav,3927.109240666565,6.0,6
stim437_contemporary_pop_song.wav,3927.109240666565,9.0,7
stim437_contemporary_pop_song.wav,3927.109240666565,25.0,8
stim437_contemporary_pop_song.wav,3927.109240666565,13.0,9
stim437_contemporary_pop_song.wav,3927.109240666565,28.0,10
stim461_latin_music.wav,2510.5608863546454,14.0,1
stim461_latin_music.wav,2510.5608863546454,3.0,2
stim461_latin_music.wav,2510.5608863546454,19.0,3
stim461_latin_music.wav,2510.5608863546454,5.0,4
stim461_latin_music.wav,2510.5608863546454,10.0,5
stim461_latin_music.wav,2510.5608863546454,12.0,6
stim461_latin_music.wav,2510.5608863546454,11.0,7
stim461_latin_music.wav,2510.5608863546454,15.0,8
stim461_latin_music.wav,2510.5608863546454,14.0,9
stim461_latin_music.wav,2510.5608863546454,31.0,10
stim465_song_from_a_musical.wav,2411.2689531163537,38.0,1
stim465_song_from_a_musical.wav,2411.2689531163537,11.0,2
stim465_song_from_a_musical.wav,2411.2689531163537,2.0,3
stim465_song_from_a_musical.wav,2411.2689531163537,16.0,4
stim465_song_from_a_musical.wav,2411.2689531163537,27.0,5
stim465_song_from_a_musical.wav,2411.2689531163537,7.0,6
stim465_song_from_a_musical.wav,2411.2689531163537,10.0,7
stim465_song_from_a_musical.wav,2411.2689531163537,9.0,8
stim465_song_from_a_musical.wav,2411.2689531163537,1.0,9
stim465_song_from_a_musical.wav,2411.2689531163537,14.0,10
stim475_punk_music.wav,2314.3956643194592,8.0,1
stim475_punk_music.wav,2314.3956643194592,17.0,2
stim475_punk_music.wav,2314.3956643194592,18.0,3
stim475_punk_music.wav,2314.3956643194592,18.0,4
stim475_punk_music.wav,2314.3956643194592,9.0,5
stim475_punk_music.wav,2314.3956643194592,7.0,6
stim475_punk_music.wav,2314.3956643194592,16.0,7
stim475_punk_music.wav,2314.3956643194592,17.0,8
stim475_punk_music.wav,2314.3956643194592,10.0,9
stim475_punk_music.wav,2314.3956643194592,20.0,10
stim477_reggae.wav,3119.046762836947,6.0,1
stim477_reggae.wav,3119.046762836947,24.0,2
stim477_reggae.wav,3119.046762836947,4.0,3
stim477_reggae.wav,3119.046762836947,6.0,4
stim477_reggae.wav,3119.046762836947,14.0,5
stim477_reggae.wav,3119.046762836947,3.0,6
stim477_reggae.wav,3119.046762836947,2.0,7
stim477_reggae.wav,3119.046762836947,0.0,8
stim477_reggae.wav,3119.046762836947,12.0,9
stim477_reggae.wav,3119.046762836947,20.0,10
stim480_rubbing_hands.wav,6531.214913105626,16.0,1
stim480_rubbing_hands.wav,6531.214913105626,35.0,2
stim480_rubbing_hands.wav,6531.214913105626,40.0,3
stim480_rubbing_hands.wav,6531.214913105626,23.0,4
stim480_rubbing_hands.wav,6531.214913105626,23.0,5
stim480_rubbing_hands.wav,6531.214913105626,41.0,6
stim480_rubbing_hands.wav,6531.214913105626,40.0,7
stim480_rubbing_hands.wav,6531.214913105626,32.0,8
stim480_rubbing_hands.wav,6531.214913105626,39.0,9
stim480_rubbing_hands.wav,6531.214913105626,20.0,10
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,4.0,1
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,10.0,2
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,3.0,3
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,10.0,4
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,6.0,5
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,10.0,6
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,5.0,7
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,4.0,8
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,2.0,9
stim484_soundtrack_for_a_sad_movie_scene.wav,742.5429791242381,2.0,10
stim485_soul_music.wav,2945.1509694795755,19.0,1
stim485_soul_music.wav,2945.1509694795755,4.0,2
stim485_soul_music.wav,2945.1509694795755,3.0,3
stim485_soul_music.wav,2945.1509694795755,6.0,4
stim485_soul_music.wav,2945.1509694795755,6.0,5
stim485_soul_music.wav,2945.1509694795755,21.0,6
stim485_soul_music.wav,2945.1509694795755,11.0,7
stim485_soul_music.wav,2945.1509694795755,33.0,8
stim485_soul_music.wav,2945.1509694795755,5.0,9
stim485_soul_music.wav,2945.1509694795755,16.0,10
stim486_sports_arena_buzzer.wav,2833.176463453646,11.0,1
stim486_sports_arena_buzzer.wav,2833.176463453646,10.0,2
stim486_sports_arena_buzzer.wav,2833.176463453646,22.0,3
stim486_sports_arena_buzzer.wav,2833.176463453646,29.0,4
stim486_sports_arena_buzzer.wav,2833.176463453646,22.0,5
stim486_sports_arena_buzzer.wav,2833.176463453646,6.0,6
stim486_sports_arena_buzzer.wav,2833.176463453646,7.0,7
stim486_sports_arena_buzzer.wav,2833.176463453646,16.0,8
stim486_sports_arena_buzzer.wav,2833.176463453646,8.0,9
stim486_sports_arena_buzzer.wav,2833.176463453646,18.0,10
stim488_busy_signal.wav,1600.4637685817563,9.0,1
stim488_busy_signal.wav,1600.4637685817563,9.0,2
stim488_busy_signal.wav,1600.4637685817563,15.0,3
stim488_busy_signal.wav,1600.4637685817563,12.0,4
stim488_busy_signal.wav,1600.4637685817563,0.0,5
stim488_busy_signal.wav,1600.4637685817563,0.0,6
stim488_busy_signal.wav,1600.4637685817563,10.0,7
stim488_busy_signal.wav,1600.4637685817563,8.0,8
stim488_busy_signal.wav,1600.4637685817563,4.0,9
stim488_busy_signal.wav,1600.4637685817563,7.0,10
stim490_soundtrack_from_a_western.wav,1953.5429573593756,14.0,1
stim490_soundtrack_from_a_western.wav,1953.5429573593756,16.0,2
stim490_soundtrack_from_a_western.wav,1953.5429573593756,10.0,3
stim490_soundtrack_from_a_western.wav,1953.5429573593756,7.0,4
stim490_soundtrack_from_a_western.wav,1953.5429573593756,5.0,5
stim490_soundtrack_from_a_western.wav,1953.5429573593756,9.0,6
stim490_soundtrack_from_a_western.wav,1953.5429573593756,6.0,7
stim490_soundtrack_from_a_western.wav,1953.5429573593756,10.0,8
stim490_soundtrack_from_a_western.wav,1953.5429573593756,12.0,9
stim490_soundtrack_from_a_western.wav,1953.5429573593756,1.0,10
stim498_computer_startup_sound.wav,1383.568468671271,0.0,1
stim498_computer_startup_sound.wav,1383.568468671271,3.0,2
stim498_computer_startup_sound.wav,1383.568468671271,16.0,3
stim498_computer_startup_sound.wav,1383.568468671271,10.0,4
stim498_computer_startup_sound.wav,1383.568468671271,2.0,5
stim498_computer_startup_sound.wav,1383.568468671271,16.0,6
stim498_computer_startup_sound.wav,1383.568468671271,7.0,7
stim498_computer_startup_sound.wav,1383.568468671271,7.0,8
stim498_computer_startup_sound.wav,1383.568468671271,18.0,9
stim498_computer_startup_sound.wav,1383.568468671271,0.0,10
stim501_spanish.wav,2386.3286013310976,5.0,1
stim501_spanish.wav,2386.3286013310976,12.0,2
stim501_spanish.wav,2386.3286013310976,5.0,3
stim501_spanish.wav,2386.3286013310976,14.0,4
stim501_spanish.wav,2386.3286013310976,5.0,5
stim501_spanish.wav,2386.3286013310976,2.0,6
stim501_spanish.wav,2386.3286013310976,5.0,7
stim501_spanish.wav,2386.3286013310976,9.0,8
stim501_spanish.wav,2386.3286013310976,4.0,9
stim501_spanish.wav,2386.3286013310976,3.0,10
stim502_french.wav,3770.303413728913,26.0,1
stim502_french.wav,3770.303413728913,13.0,2
stim502_french.wav,3770.303413728913,14.0,3
stim502_french.wav,3770.303413728913,4.0,4
stim502_french.wav,3770.303413728913,14.0,5
stim502_french.wav,3770.303413728913,12.0,6
stim502_french.wav,3770.303413728913,19.0,7
stim502_french.wav,3770.303413728913,10.0,8
stim502_french.wav,3770.303413728913,27.0,9
stim502_french.wav,3770.303413728913,30.0,10
stim503_italian.wav,1885.0750439394444,2.0,1
stim503_italian.wav,1885.0750439394444,2.0,2
stim503_italian.wav,1885.0750439394444,2.0,3
stim503_italian.wav,1885.0750439394444,11.0,4
stim503_italian.wav,1885.0750439394444,2.0,5
stim503_italian.wav,1885.0750439394444,17.0,6
stim503_italian.wav,1885.0750439394444,14.0,7
stim503_italian.wav,1885.0750439394444,16.0,8
stim503_italian.wav,1885.0750439394444,9.0,9
stim503_italian.wav,1885.0750439394444,31.0,10
stim504_german.wav,3013.6345828143512,2.0,1
stim504_german.wav,3013.6345828143512,11.0,2
stim504_german.wav,3013.6345828143512,10.0,3
stim504_german.wav,3013.6345828143512,27.0,4
stim504_german.wav,3013.6345828143512,15.0,5
stim504_german.wav,3013.6345828143512,20.0,6
stim504_german.wav,3013.6345828143512,6.0,7
stim504_german.wav,3013.6345828143512,30.0,8
stim504_german.wav,3013.6345828143512,13.0,9
stim504_german.wav,3013.6345828143512,13.0,10
stim505_chinese.wav,3395.733416135957,31.0,1
stim505_chinese.wav,3395.733416135957,13.0,2
stim505_chinese.wav,3395.733416135957,13.0,3
stim505_chinese.wav,3395.733416135957,17.0,4
stim505_chinese.wav,3395.733416135957,6.0,5
stim505_chinese.wav,3395.733416135957,11.0,6
stim505_chinese.wav,3395.733416135957,8.0,7
stim505_chinese.wav,3395.733416135957,5.0,8
stim505_chinese.wav,3395.733416135957,24.0,9
stim505_chinese.wav,3395.733416135957,17.0,10
stim506_hindi.wav,2345.577652409708,8.0,1
stim506_hindi.wav,2345.577652409708,9.0,2
stim506_hindi.wav,2345.577652409708,9.0,3
stim506_hindi.wav,2345.577652409708,13.0,4
stim506_hindi.wav,2345.577652409708,22.0,5
stim506_hindi.wav,2345.577652409708,23.0,6
stim506_hindi.wav,2345.577652409708,8.0,7
stim506_hindi.wav,2345.577652409708,7.0,8
stim506_hindi.wav,2345.577652409708,10.0,9
stim506_hindi.wav,2345.577652409708,12.0,10
stim508_russian.wav,2290.221961909449,10.0,1
stim508_russian.wav,2290.221961909449,13.0,2
stim508_russian.wav,2290.221961909449,11.0,3
stim508_russian.wav,2290.221961909449,7.0,4
stim508_russian.wav,2290.221961909449,7.0,5
stim508_russian.wav,2290.221961909449,8.0,6
stim508_russian.wav,2290.221961909449,2.0,7
stim508_russian.wav,2290.221961909449,4.0,8
stim508_russian.wav,2290.221961909449,15.0,9
stim508_russian.wav,2290.221961909449,8.0,10
stim50_camera_snapping_photos.wav,8277.695360635063,34.0,1
stim50_camera_snapping_photos.wav,8277.695360635063,42.0,2
stim50_camera_snapping_photos.wav,8277.695360635063,47.0,3
stim50_camera_snapping_photos.wav,8277.695360635063,35.0,4
stim50_camera_snapping_photos.wav,8277.695360635063,49.0,5
stim50_camera_snapping_photos.wav,8277.695360635063,53.0,6
stim50_camera_snapping_photos.wav,8277.695360635063,43.0,7
stim50_camera_snapping_photos.wav,8277.695360635063,45.0,8
stim50_camera_snapping_photos.wav,8277.695360635063,27.0,9
stim50_camera_snapping_photos.wav,8277.695360635063,54.0,10
stim510_crowd_laughing.wav,2581.5804536663845,9.0,1
stim510_crowd_laughing.wav,2581.5804536663845,23.0,2
stim510_crowd_laughing.wav,2581.5804536663845,13.0,3
stim510_crowd_laughing.wav,2581.5804536663845,0.0,4
stim510_crowd_laughing.wav,2581.5804536663845,1.0,5
stim510_crowd_laughing.wav,2581.5804536663845,15.0,6
stim510_crowd_laughing.wav,2581.5804536663845,13.0,7
stim510_crowd_laughing.wav,2581.5804536663845,1.0,8
stim510_crowd_laughing.wav,2581.5804536663845,17.0,9
stim510_crowd_laughing.wav,2581.5804536663845,20.0,10
stim512_heart_beat.wav,1199.3549763119447,7.0,1
stim512_heart_beat.wav,1199.3549763119447,6.0,2
stim512_heart_beat.wav,1199.3549763119447,0.0,3
stim512_heart_beat.wav,1199.3549763119447,12.0,4
stim512_heart_beat.wav,1199.3549763119447,4.0,5
stim512_heart_beat.wav,1199.3549763119447,15.0,6
stim512_heart_beat.wav,1199.3549763119447,5.0,7
stim512_heart_beat.wav,1199.3549763119447,8.0,8
stim512_heart_beat.wav,1199.3549763119447,3.0,9
stim512_heart_beat.wav,1199.3549763119447,2.0,10
stim513_running_water.wav,5990.908272059566,35.0,1
stim513_running_water.wav,5990.908272059566,29.0,2
stim513_running_water.wav,5990.908272059566,29.0,3
stim513_running_water.wav,5990.908272059566,44.0,4
stim513_running_water.wav,5990.908272059566,44.0,5
stim513_running_water.wav,5990.908272059566,38.0,6
stim513_running_water.wav,5990.908272059566,21.0,7
stim513_running_water.wav,5990.908272059566,31.0,8
stim513_running_water.wav,5990.908272059566,39.0,9
stim513_running_water.wav,5990.908272059566,26.0,10
stim515_sports_anouncer.wav,2269.0607019015606,2.0,1
stim515_sports_anouncer.wav,2269.0607019015606,17.0,2
stim515_sports_anouncer.wav,2269.0607019015606,10.0,3
stim515_sports_anouncer.wav,2269.0607019015606,11.0,4
stim515_sports_anouncer.wav,2269.0607019015606,27.0,5
stim515_sports_anouncer.wav,2269.0607019015606,12.0,6
stim515_sports_anouncer.wav,2269.0607019015606,9.0,7
stim515_sports_anouncer.wav,2269.0607019015606,8.0,8
stim515_sports_anouncer.wav,2269.0607019015606,9.0,9
stim515_sports_anouncer.wav,2269.0607019015606,3.0,10
stim516_stream.wav,2555.05071585481,18.0,1
stim516_stream.wav,2555.05071585481,19.0,2
stim516_stream.wav,2555.05071585481,7.0,3
stim516_stream.wav,2555.05071585481,7.0,4
stim516_stream.wav,2555.05071585481,21.0,5
stim516_stream.wav,2555.05071585481,0.0,6
stim516_stream.wav,2555.05071585481,12.0,7
stim516_stream.wav,2555.05071585481,11.0,8
stim516_stream.wav,2555.05071585481,15.0,9
stim516_stream.wav,2555.05071585481,4.0,10
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,14.0,1
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,9.0,2
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,13.0,3
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,1.0,4
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,10.0,5
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,11.0,6
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,5.0,7
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,4.0,8
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,5.0,9
stim517_soundtrack_from_an_action_scene.wav,2477.9931314131272,8.0,10
stim51_car_accelerating.wav,2288.713290758394,2.0,1
stim51_car_accelerating.wav,2288.713290758394,23.0,2
stim51_car_accelerating.wav,2288.713290758394,8.0,3
stim51_car_accelerating.wav,2288.713290758394,17.0,4
stim51_car_accelerating.wav,2288.713290758394,26.0,5
stim51_car_accelerating.wav,2288.713290758394,2.0,6
stim51_car_accelerating.wav,2288.713290758394,13.0,7
stim51_car_accelerating.wav,2288.713290758394,19.0,8
stim51_car_accelerating.wav,2288.713290758394,13.0,9
stim51_car_accelerating.wav,2288.713290758394,9.0,10
stim523_computer-synthesized_speech.wav,2882.85943755456,11.0,1
stim523_computer-synthesized_speech.wav,2882.85943755456,1.0,2
stim523_computer-synthesized_speech.wav,2882.85943755456,13.0,3
stim523_computer-synthesized_speech.wav,2882.85943755456,34.0,4
stim523_computer-synthesized_speech.wav,2882.85943755456,27.0,5
stim523_computer-synthesized_speech.wav,2882.85943755456,1.0,6
stim523_computer-synthesized_speech.wav,2882.85943755456,17.0,7
stim523_computer-synthesized_speech.wav,2882.85943755456,9.0,8
stim523_computer-synthesized_speech.wav,2882.85943755456,24.0,9
stim523_computer-synthesized_speech.wav,2882.85943755456,2.0,10
stim524_cartoon_sound_effects.wav,1556.3326864765047,19.0,1
stim524_cartoon_sound_effects.wav,1556.3326864765047,15.0,2
stim524_cartoon_sound_effects.wav,1556.3326864765047,2.0,3
stim524_cartoon_sound_effects.wav,1556.3326864765047,1.0,4
stim524_cartoon_sound_effects.wav,1556.3326864765047,15.0,5
stim524_cartoon_sound_effects.wav,1556.3326864765047,2.0,6
stim524_cartoon_sound_effects.wav,1556.3326864765047,8.0,7
stim524_cartoon_sound_effects.wav,1556.3326864765047,18.0,8
stim524_cartoon_sound_effects.wav,1556.3326864765047,9.0,9
stim524_cartoon_sound_effects.wav,1556.3326864765047,6.0,10
stim525_dog_panting.wav,2366.2763703276955,10.0,1
stim525_dog_panting.wav,2366.2763703276955,1.0,2
stim525_dog_panting.wav,2366.2763703276955,26.0,3
stim525_dog_panting.wav,2366.2763703276955,7.0,4
stim525_dog_panting.wav,2366.2763703276955,5.0,5
stim525_dog_panting.wav,2366.2763703276955,6.0,6
stim525_dog_panting.wav,2366.2763703276955,25.0,7
stim525_dog_panting.wav,2366.2763703276955,2.0,8
stim525_dog_panting.wav,2366.2763703276955,19.0,9
stim525_dog_panting.wav,2366.2763703276955,15.0,10
stim527_ringtone.wav,1388.8818900753254,14.0,1
stim527_ringtone.wav,1388.8818900753254,22.0,2
stim527_ringtone.wav,1388.8818900753254,14.0,3
stim527_ringtone.wav,1388.8818900753254,19.0,4
stim527_ringtone.wav,1388.8818900753254,2.0,5
stim527_ringtone.wav,1388.8818900753254,13.0,6
stim527_ringtone.wav,1388.8818900753254,8.0,7
stim527_ringtone.wav,1388.8818900753254,8.0,8
stim527_ringtone.wav,1388.8818900753254,17.0,9
stim527_ringtone.wav,1388.8818900753254,22.0,10
stim52_car_alarm.wav,2661.3928355527464,16.0,1
stim52_car_alarm.wav,2661.3928355527464,11.0,2
stim52_car_alarm.wav,2661.3928355527464,11.0,3
stim52_car_alarm.wav,2661.3928355527464,10.0,4
stim52_car_alarm.wav,2661.3928355527464,9.0,5
stim52_car_alarm.wav,2661.3928355527464,10.0,6
stim52_car_alarm.wav,2661.3928355527464,3.0,7
stim52_car_alarm.wav,2661.3928355527464,2.0,8
stim52_car_alarm.wav,2661.3928355527464,18.0,9
stim52_car_alarm.wav,2661.3928355527464,11.0,10
stim59_car_engine_starting.wav,2143.0514791665946,21.0,1
stim59_car_engine_starting.wav,2143.0514791665946,12.0,2
stim59_car_engine_starting.wav,2143.0514791665946,0.0,3
stim59_car_engine_starting.wav,2143.0514791665946,3.0,4
stim59_car_engine_starting.wav,2143.0514791665946,4.0,5
stim59_car_engine_starting.wav,2143.0514791665946,26.0,6
stim59_car_engine_starting.wav,2143.0514791665946,5.0,7
stim59_car_engine_starting.wav,2143.0514791665946,10.0,8
stim59_car_engine_starting.wav,2143.0514791665946,22.0,9
stim59_car_engine_starting.wav,2143.0514791665946,26.0,10
stim5_alarm_clock.wav,2983.5835641675712,8.0,1
stim5_alarm_clock.wav,2983.5835641675712,2.0,2
stim5_alarm_clock.wav,2983.5835641675712,5.0,3
stim5_alarm_clock.wav,2983.5835641675712,3.0,4
stim5_alarm_clock.wav,2983.5835641675712,7.0,5
stim5_alarm_clock.wav,2983.5835641675712,15.0,6
stim5_alarm_clock.wav,2983.5835641675712,24.0,7
stim5_alarm_clock.wav,2983.5835641675712,14.0,8
stim5_alarm_clock.wav,2983.5835641675712,16.0,9
stim5_alarm_clock.wav,2983.5835641675712,7.0,10
stim60_car_horn.wav,2156.769109508774,16.0,1
stim60_car_horn.wav,2156.769109508774,12.0,2
stim60_car_horn.wav,2156.769109508774,18.0,3
stim60_car_horn.wav,2156.769109508774,23.0,4
stim60_car_horn.wav,2156.769109508774,7.0,5
stim60_car_horn.wav,2156.769109508774,2.0,6
stim60_car_horn.wav,2156.769109508774,5.0,7
stim60_car_horn.wav,2156.769109508774,9.0,8
stim60_car_horn.wav,2156.769109508774,23.0,9
stim60_car_horn.wav,2156.769109508774,8.0,10
stim62_car_skidding.wav,1760.4995111084436,14.0,1
stim62_car_skidding.wav,1760.4995111084436,9.0,2
stim62_car_skidding.wav,1760.4995111084436,3.0,3
stim62_car_skidding.wav,1760.4995111084436,5.0,4
stim62_car_skidding.wav,1760.4995111084436,11.0,5
stim62_car_skidding.wav,1760.4995111084436,12.0,6
stim62_car_skidding.wav,1760.4995111084436,7.0,7
stim62_car_skidding.wav,1760.4995111084436,4.0,8
stim62_car_skidding.wav,1760.4995111084436,13.0,9
stim62_car_skidding.wav,1760.4995111084436,3.0,10
stim66_cash_register.wav,6296.620184575827,44.0,1
stim66_cash_register.wav,6296.620184575827,23.0,2
stim66_cash_register.wav,6296.620184575827,20.0,3
stim66_cash_register.wav,6296.620184575827,30.0,4
stim66_cash_register.wav,6296.620184575827,31.0,5
stim66_cash_register.wav,6296.620184575827,31.0,6
stim66_cash_register.wav,6296.620184575827,29.0,7
stim66_cash_register.wav,6296.620184575827,52.0,8
stim66_cash_register.wav,6296.620184575827,30.0,9
stim66_cash_register.wav,6296.620184575827,30.0,10
stim68_cat_meowing.wav,2081.724784695866,8.0,1
stim68_cat_meowing.wav,2081.724784695866,1.0,2
stim68_cat_meowing.wav,2081.724784695866,11.0,3
stim68_cat_meowing.wav,2081.724784695866,5.0,4
stim68_cat_meowing.wav,2081.724784695866,12.0,5
stim68_cat_meowing.wav,2081.724784695866,1.0,6
stim68_cat_meowing.wav,2081.724784695866,26.0,7
stim68_cat_meowing.wav,2081.724784695866,9.0,8
stim68_cat_meowing.wav,2081.724784695866,19.0,9
stim68_cat_meowing.wav,2081.724784695866,9.0,10
stim69_cat_purring.wav,812.5344596580081,0.0,1
stim69_cat_purring.wav,812.5344596580081,12.0,2
stim69_cat_purring.wav,812.5344596580081,8.0,3
stim69_cat_purring.wav,812.5344596580081,11.0,4
